Date,Follower_count,Comment_count,Like_count,Hashtags,Hashtag_count,Mentions,Mention_count
2015-10-07 00:26:27,588758,1733,281546,"#Iraq,#Macedonia,#Greece,#Afghanistan,#Iraq,#Pakistan,#Syria,#refugeecrisis,#migrantcrisis,#UNICEF,#Syria,#childrenofsyria,#TBT,#ThrowbackThursday,#UNICEF,#Rwanda,#UNICEF,#Macedonia,#refugeecrisis,#migrantcrisis,#Somalia,#backtoschool,#Syria,#Iraq,#backtoschool,#education,#UNICEF,#refugeecrisis,#migrantcrisis,#UNICEF,#backtoschool,#Syria,#childrenofsyria,#UNICEF,#ENDviolence,#Iraq,#refugeecrisis,#migrantcrisis,#EVERYchild,#UNICEF,#CentralAfricanRepublic,#Promise4Children,#PhotooftheWeek,#Macedonia,#Greece,#refugeecrisis,#migrantcrisis,#Liberia,#Liberia,#Ebola,#Syria,#UNICEF,#Burundi,#Yemen,#UNICEF,#Djibouti,#TBT,#Germany,#UNICEF,#ThrowbackThursday",60,"@unicef_iraq,@unicef_somalia,@UNICEFIraq,@unicefsierraleone,@DavidBeckham.,@UNICEF_Iraq",6
2015-12-06 16:02:26,871890,1587,295979,"#endchildmarriage,#Iraq,#education,#SouthSudan,#Syria,#SyriaCrisis,#UNICEF,#Lebanon,#childrenofsyria,#SyriaCrisis,#Syriacrisis,#Syria,#childrenofsyria,#SyriaCrisis,#childrenofsyria,#wateris,#DRCongo,#Afghanistan,#refugeecrisis,#TBT,#Lesotho,#ThrowbackThursday,#SyriaCrisis,#SyriaCrisis,#childrenofsyria,#Afghanistan,#refugeecrisis,#Lebanon,#Syria,#childrenofsyria,#Syria,#Jordan,#Zaatari,#childrenofsyria,#Ebola,#Guinea,#MyEbolaStory,#Iraq,#Ebola,#SierraLeone,#MyEbolaStory,#Syria,#refugeecrisis,#Iraq,#refugeecrisis",45,"@unicefethiopia,@unicefssudan,@uniceflebanon,@unicef_iraq,@unicef_iraq",5
2015-12-14 03:16:20,871890,1587,295979,"#endchildmarriage,#Iraq,#education,#SouthSudan,#Syria,#SyriaCrisis,#UNICEF,#Lebanon,#childrenofsyria,#SyriaCrisis,#Syriacrisis,#Syria,#childrenofsyria,#SyriaCrisis,#childrenofsyria,#wateris,#DRCongo,#Afghanistan,#refugeecrisis,#TBT,#Lesotho,#ThrowbackThursday,#SyriaCrisis,#SyriaCrisis,#childrenofsyria,#Afghanistan,#refugeecrisis,#Lebanon,#Syria,#childrenofsyria,#Syria,#Jordan,#Zaatari,#childrenofsyria,#Ebola,#Guinea,#MyEbolaStory,#Iraq,#Ebola,#SierraLeone,#MyEbolaStory,#Syria,#refugeecrisis,#Iraq,#refugeecrisis",45,"@unicefethiopia,@unicefssudan,@uniceflebanon,@unicef_iraq,@unicef_iraq",5
2015-12-21 11:44:09,871890,1587,295979,"#endchildmarriage,#Iraq,#education,#SouthSudan,#Syria,#SyriaCrisis,#UNICEF,#Lebanon,#childrenofsyria,#SyriaCrisis,#Syriacrisis,#Syria,#childrenofsyria,#SyriaCrisis,#childrenofsyria,#wateris,#DRCongo,#Afghanistan,#refugeecrisis,#TBT,#Lesotho,#ThrowbackThursday,#SyriaCrisis,#SyriaCrisis,#childrenofsyria,#Afghanistan,#refugeecrisis,#Lebanon,#Syria,#childrenofsyria,#Syria,#Jordan,#Zaatari,#childrenofsyria,#Ebola,#Guinea,#MyEbolaStory,#Iraq,#Ebola,#SierraLeone,#MyEbolaStory,#Syria,#refugeecrisis,#Iraq,#refugeecrisis",45,"@unicefethiopia,@unicefssudan,@uniceflebanon,@unicef_iraq,@unicef_iraq",5
2016-01-27 03:42:15,871890,1587,295979,"#endchildmarriage,#Iraq,#education,#SouthSudan,#Syria,#SyriaCrisis,#UNICEF,#Lebanon,#childrenofsyria,#SyriaCrisis,#Syriacrisis,#Syria,#childrenofsyria,#SyriaCrisis,#childrenofsyria,#wateris,#DRCongo,#Afghanistan,#refugeecrisis,#TBT,#Lesotho,#ThrowbackThursday,#SyriaCrisis,#SyriaCrisis,#childrenofsyria,#Afghanistan,#refugeecrisis,#Lebanon,#Syria,#childrenofsyria,#Syria,#Jordan,#Zaatari,#childrenofsyria,#Ebola,#Guinea,#MyEbolaStory,#Iraq,#Ebola,#SierraLeone,#MyEbolaStory,#Syria,#refugeecrisis,#Iraq,#refugeecrisis",45,"@unicefethiopia,@unicefssudan,@uniceflebanon,@unicef_iraq,@unicef_iraq",5
2016-02-05 13:38:17,871890,1587,295979,"#endchildmarriage,#Iraq,#education,#SouthSudan,#Syria,#SyriaCrisis,#UNICEF,#Lebanon,#childrenofsyria,#SyriaCrisis,#Syriacrisis,#Syria,#childrenofsyria,#SyriaCrisis,#childrenofsyria,#wateris,#DRCongo,#Afghanistan,#refugeecrisis,#TBT,#Lesotho,#ThrowbackThursday,#SyriaCrisis,#SyriaCrisis,#childrenofsyria,#Afghanistan,#refugeecrisis,#Lebanon,#Syria,#childrenofsyria,#Syria,#Jordan,#Zaatari,#childrenofsyria,#Ebola,#Guinea,#MyEbolaStory,#Iraq,#Ebola,#SierraLeone,#MyEbolaStory,#Syria,#refugeecrisis,#Iraq,#refugeecrisis",45,"@unicefethiopia,@unicefssudan,@uniceflebanon,@unicef_iraq,@unicef_iraq",5
2016-02-16 10:52:51,908514,2191,302926,"#Serbia,#Macedonia,#polio,#Ukraine,#UkraineChildren,#endpolio,#vaccineswork,#Palestine,#Mauritania,#Mali,#love,#ValentinesDay,#Rwanda,#Friyay,#SouthSudan,#childrennotsoldiers,#RedHandDay,#Ghana,#flashbackfriday,#UNICEF,#Iraq,#Bangladesh,#UNICEF,#education,#Iraq,#UNICEF,#Baghdad,#Syrian,#Jordan,#Vietnam,#UNICEF,#Nepal,#Ethiopia,#humanrights,#endFGM,#Nepal,#UNICEF,#Gaza,#Palestine,#Iraq,#Vienna,#Austria,#Gaza,#Palestine,#humanrights,#Iraq,#endFGM",47,"@Unicefsverige,@unicef.chad,@unicef_iraq,@narenphoto.,@unicefpalestine,@unicef.chad,@unicefpalestine",7
2016-02-16 15:31:22,908514,2191,302926,"#Serbia,#Macedonia,#polio,#Ukraine,#UkraineChildren,#endpolio,#vaccineswork,#Palestine,#Mauritania,#Mali,#love,#ValentinesDay,#Rwanda,#Friyay,#SouthSudan,#childrennotsoldiers,#RedHandDay,#Ghana,#flashbackfriday,#UNICEF,#Iraq,#Bangladesh,#UNICEF,#education,#Iraq,#UNICEF,#Baghdad,#Syrian,#Jordan,#Vietnam,#UNICEF,#Nepal,#Ethiopia,#humanrights,#endFGM,#Nepal,#UNICEF,#Gaza,#Palestine,#Iraq,#Vienna,#Austria,#Gaza,#Palestine,#humanrights,#Iraq,#endFGM",47,"@Unicefsverige,@unicef.chad,@unicef_iraq,@narenphoto.,@unicefpalestine,@unicef.chad,@unicefpalestine",7
2016-02-16 15:31:22,908514,2191,302926,"#Serbia,#Macedonia,#polio,#Ukraine,#UkraineChildren,#endpolio,#vaccineswork,#Palestine,#Mauritania,#Mali,#love,#ValentinesDay,#Rwanda,#Friyay,#SouthSudan,#childrennotsoldiers,#RedHandDay,#Ghana,#flashbackfriday,#UNICEF,#Iraq,#Bangladesh,#UNICEF,#education,#Iraq,#UNICEF,#Baghdad,#Syrian,#Jordan,#Vietnam,#UNICEF,#Nepal,#Ethiopia,#humanrights,#endFGM,#Nepal,#UNICEF,#Gaza,#Palestine,#Iraq,#Vienna,#Austria,#Gaza,#Palestine,#humanrights,#Iraq,#endFGM",47,"@Unicefsverige,@unicef.chad,@unicef_iraq,@narenphoto.,@unicefpalestine,@unicef.chad,@unicefpalestine",7
2016-02-16 18:10:05,908514,2191,302926,"#Serbia,#Macedonia,#polio,#Ukraine,#UkraineChildren,#endpolio,#vaccineswork,#Palestine,#Mauritania,#Mali,#love,#ValentinesDay,#Rwanda,#Friyay,#SouthSudan,#childrennotsoldiers,#RedHandDay,#Ghana,#flashbackfriday,#UNICEF,#Iraq,#Bangladesh,#UNICEF,#education,#Iraq,#UNICEF,#Baghdad,#Syrian,#Jordan,#Vietnam,#UNICEF,#Nepal,#Ethiopia,#humanrights,#endFGM,#Nepal,#UNICEF,#Gaza,#Palestine,#Iraq,#Vienna,#Austria,#Gaza,#Palestine,#humanrights,#Iraq,#endFGM",47,"@Unicefsverige,@unicef.chad,@unicef_iraq,@narenphoto.,@unicefpalestine,@unicef.chad,@unicefpalestine",7
